pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58,P2.P,P2.N,P2.DA,P2.D,P2.A,P2.AR,P2.H,P2.PL,P2.HA,P2.SA,P2dl.P,P2dl.N,P2dl.DA,P2dl.D,P2dl.A,P2dl.AR,P2dl.H,P2dl.PL,P2dl.HA,P2dl.SA,P2dp.P,P2dp.N,P2dp.DA,P2dp.D,P2dp.A,P2dp.AR,P2dp.H,P2dp.PL,P2dp.HA,P2dp.SA,dE_global,RMSD_global,Nbw,Epw,Elw,Ni
6lu7,5.666158905700001,30.29315,-115.18656000000001,0.33693,0.05778,85.25372,150.08868,194.67306000000002,255.40481,296.58192,383.9226,141.94731000000002,328.62316,511.43503,200.90015,462.01415999999995,720.92921,265.36055,593.97585,927.67212,1239.3484,503.85387000000003,996.3461300000001,1508.09758,1783.97567,1434.17405,755.39633,1330.44165,1865.2399100000002,2056.91605,1697.53479,1294.56368,1850.94768,2263.18045,2355.4533899999997,2071.88325,21.08815,8.424610000000001,2.55039,0.46693,0.06858,0.0031899999999999997,0.0,0.0,18.55898,26.93924,36.53722,59.37068000000001,130.47462,-794.29385,3.54134,4.0877099999999995,4.50574,19.5,16.5,49.0,21.0,14.0,16.0,26.86,26.35,21.25,65.68,194.71,115.19,433.74,257.47,0,1141.25,16.01,0,0.0,6.58,60.9,90.29,311.17,130.28,0,615.23,10.85,26.35,21.25,59.1,133.81,24.9,122.57,127.19,0,526.02,-6.273083188205304,4.7795350580138445,0,0,0,0
