pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58
6lu7,-7.72493,30.29315,-115.18656,0.33693,0.05778,85.25372,150.08868,194.67306,255.40481,296.58192,383.92260,141.94731,328.62316,511.43503,200.90015,462.01416,720.92921,265.36055,593.97585,927.67212,1239.34840,503.85387,996.34613,1508.09758,1783.97567,1434.17405,755.39633,1330.44165,1865.23991,2056.91605,1697.53479,1294.56368,1850.94768,2263.18045,2355.45339,2071.88325,21.08815,8.42461,2.55039,0.46693,0.06858,0.00319,0.00000,0.00000,18.55898,26.93924,36.53722,59.37068,130.47462,-794.29385,3.54134,4.08771,4.50574,19.50000,16.50000,49.00000,21.00000,14.00000,16.00000
