pdb,vina,vina1,vina2,vina3,vina4,vina5,vina6,vina7,vina8,vina9,vina10,vina11,vina12,vina13,vina14,vina15,vina16,vina17,vina18,vina19,vina20,vina21,vina22,vina23,vina24,vina25,vina26,vina27,vina28,vina29,vina30,vina31,vina32,vina33,vina34,vina35,vina36,vina37,vina38,vina39,vina40,vina41,vina42,vina43,vina44,vina45,vina46,vina47,vina48,vina49,vina50,vina51,vina52,vina53,vina54,vina55,vina56,vina57,vina58,P2.P,P2.N,P2.DA,P2.D,P2.A,P2.AR,P2.H,P2.PL,P2.HA,P2.SA,P2dl.P,P2dl.N,P2dl.DA,P2dl.D,P2dl.A,P2dl.AR,P2dl.H,P2dl.PL,P2dl.HA,P2dl.SA,P2dp.P,P2dp.N,P2dp.DA,P2dp.D,P2dp.A,P2dp.AR,P2dp.H,P2dp.PL,P2dp.HA,P2dp.SA,dE_global,RMSD_global,Nbw,Epw,Elw,Ni
crystal_redock_e32_er3_1,5.6583545720999995,28.198079999999997,-110.12728,0.22085,0.04722,94.23803000000001,135.22337,186.46563999999998,241.34422999999998,289.00596,350.68818999999996,145.4638,313.88509,481.6907,198.81557,439.77719,677.19093,258.90216000000004,565.30985,870.9001300000001,1163.91204,484.21916,945.42437,1422.72145,1701.27712,1403.87726,721.20934,1262.62483,1770.88864,1969.98092,1650.11801,1233.98922,1765.23748,2164.14433,2262.95248,2003.0193399999998,19.85513,7.11598,1.5825,0.15505,0.00293,0.0,0.0,0.0,23.230339999999998,32.40783,42.674690000000005,65.55776999999999,110.24786,-763.69435,2.32916,2.9226799999999997,3.4637800000000003,19.5,16.5,49.0,21.0,14.0,16.0,13.37,27.9,22.43,68.21,192.36,149.86,438.28,199.78,0,1112.19,2.51,0,2.29,7.35,60.52,127.47,321.05,73.84,0,595.03,10.85,27.9,20.14,60.86,131.85,22.39,117.22,125.93,0,517.15,-13.021230981107449,4.741350782144473,0,0,0,0
